# soot refr index table for ICON-ART
# mass ratio OC/BC = 30  OC-organic carbon  BC-black carbon

Wavelength [um]     Real part         Imag part
  9.20000000      1.50131147540984    0.0606557377049180
  9.50000000      1.50147540983607    0.0608196721311475
  9.80000000      1.50163934426230    0.0609016393442623
 10.00000000      1.50180327868852    0.0609836065573771
 10.60000000      1.50197082047377    0.0611475409836066
 11.00000000      1.50213114754098    0.0611475409836066
 11.50000000      1.50229508196721    0.0613114754098361
 12.50000000      1.50278688524590    0.0614754098360656
 13.00000000      1.50295081967213    0.0616393442622951
 14.00000000      1.50344262295082    0.0618852459016393
 14.80000000      1.50377049180328    0.0621311475409836
 15.00000000      1.50377049180328    0.0621311475409836
 16.40000000      1.50426229508197    0.0624590163934426
 17.20000000      1.50459016393443    0.0626229508196721
 18.00000000      1.50491803278689    0.0627049180327869
 18.50000000      1.50508196721311    0.0627868852459016
 20.00000000      1.50573770491803    0.0631147540983607
